Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),Ra (mm/day),ndvi_modis,Latitude,Longitude,Station,relative_humidity
2000-01-13,4.48492,26.3,18.9,22.6,22.6,22.6,2.6482386861763545,10.476882290525989,,21.6832,-157.9604,Kahuku Farm,
2000-01-14,2.59766,26.6,19.3,23.0,22.950000000000003,23.0,2.665314234561344,10.512330093961621,,21.6832,-157.9604,Kahuku Farm,
2000-01-15,3.52448,25.8,19.8,22.8,22.8,22.8,2.4129185212196695,10.549045419967044,,21.6832,-157.9604,Kahuku Farm,
2000-01-16,1.41507,25.3,19.3,22.3,22.3,22.3,2.391779138631155,10.587007963930391,,21.6832,-157.9604,Kahuku Farm,
2000-01-17,1.58361,24.9,18.8,21.8,21.85,21.8,2.3903736318007582,10.626196680479062,,21.6832,-157.9604,Kahuku Farm,
2000-01-18,7.03091,24.7,18.1,21.4,21.4,21.4,2.4706513556632617,10.666589794671056,,21.6832,-157.9604,Kahuku Farm,
2000-01-19,17.776,23.7,17.4,20.6,20.549999999999997,20.6,2.373801402451188,10.708164813888008,,21.6832,-157.9604,Kahuku Farm,
2000-01-20,8.53864,23.8,17.8,20.8,20.8,20.8,2.3379516698924165,10.750898540445066,,21.6832,-157.9604,Kahuku Farm,
2000-01-21,3.3507,23.2,19.2,21.2,21.2,21.2,1.9365812150366621,10.794767084931227,,21.6832,-157.9604,Kahuku Farm,
2000-01-22,0.222715,23.7,18.7,21.2,21.2,21.2,2.1741852556500083,10.83974588029248,,21.6832,-157.9604,Kahuku Farm,
2000-01-23,0.0180195,23.8,17.4,20.6,20.6,20.6,2.4322588102110307,10.885809696668453,,21.6832,-157.9604,Kahuku Farm,
2000-01-24,0.218668,24.3,15.3,19.8,19.8,19.8,2.8364400485299206,10.932932656991676,,21.6832,-157.9604,Kahuku Farm,
2000-01-25,0.27394,24.5,14.6,19.6,19.55,19.6,2.972093154597097,10.98108825335677,,21.6832,-157.9604,Kahuku Farm,
2000-01-26,3.25689,24.9,15.7,20.3,20.299999999999997,20.3,2.9317845789515777,11.030249364165009,,21.6832,-157.9604,Kahuku Farm,
2000-01-27,0.487472,24.8,17.6,21.2,21.200000000000003,21.2,2.666942609984541,11.08038827204783,,21.6832,-157.9604,Kahuku Farm,
2000-01-28,0.00489378,24.5,19.2,21.8,21.85,21.8,2.3340692531349334,11.131476682570742,,21.6832,-157.9604,Kahuku Farm,
2000-01-29,0.00137256,25.4,17.7,21.6,21.549999999999997,21.6,2.812202622431373,11.18348574371714,,21.6832,-157.9604,Kahuku Farm,
2000-01-30,0.022297,25.6,16.7,21.2,21.15,21.2,3.0068661699685983,11.236386066149135,,21.6832,-157.9604,Kahuku Farm,
2000-01-31,1.46171,26.6,16.5,21.6,21.55,21.6,3.251504578836056,11.290147744240674,,21.6832,-157.9604,Kahuku Farm,
2000-02-01,2.32341,26.8,18.2,22.5,22.5,22.5,3.0837322973728605,11.344740377875551,,21.6832,-157.9604,Kahuku Farm,
2000-02-02,0.0877799,26.8,17.3,22.0,22.05,22.0,3.2164931617606696,11.400133095000996,,21.6832,-157.9604,Kahuku Farm,
2000-02-03,0.0581367,26.6,16.5,21.6,21.55,21.6,3.2993540129592436,11.456294574924971,,21.6832,-157.9604,Kahuku Farm,
2000-02-04,0.0220403,26.1,17.1,21.6,21.6,21.6,3.1299766686471915,11.513193072343087,,21.6832,-157.9604,Kahuku Farm,
2000-02-05,0.00575545,26.4,16.4,21.4,21.4,21.4,3.298960810298563,11.57079644207866,,21.6832,-157.9604,Kahuku Farm,
2000-02-06,0.000661261,26.3,16.6,21.4,21.450000000000003,21.4,3.265463514773249,11.629072164517172,,21.6832,-157.9604,Kahuku Farm,
2000-02-07,0.116763,26.4,16.7,21.6,21.549999999999997,21.6,3.298751940243199,11.687987371714,,21.6832,-157.9604,Kahuku Farm,
2000-02-08,0.0862055,26.8,16.9,21.8,21.85,21.8,3.366560325469119,11.747508874151917,,21.6832,-157.9604,Kahuku Farm,
2000-02-09,0.0104035,27.3,17.6,22.4,22.450000000000003,22.4,3.4001768476500356,11.807603188122783,,21.6832,-157.9604,Kahuku Farm,
2000-02-10,0.0243186,27.1,17.2,22.2,22.15,22.2,3.435513179572627,11.868236563705342,,21.6832,-157.9604,Kahuku Farm,
2000-02-11,0.132226,26.6,17.3,22.0,21.950000000000003,22.0,3.3301981383912715,11.929375013309045,,21.6832,-157.9604,Kahuku Farm,
2000-02-12,0.0646157,26.9,16.8,21.8,21.85,21.8,3.4708715744630148,11.990984340751561,,21.6832,-157.9604,Kahuku Farm,
2000-02-13,0.00932648,26.9,17.3,22.1,22.1,22.1,3.427145886988822,12.05303017083556,,21.6832,-157.9604,Kahuku Farm,
2000-02-14,0.0,26.9,17.4,22.2,22.15,22.2,3.435501817004968,12.115477979388322,,21.6832,-157.9604,Kahuku Farm,
2000-02-15,0.00353667,26.9,18.2,22.6,22.549999999999997,22.6,3.337761112385211,12.178293123725837,,21.6832,-157.9604,Kahuku Farm,
2000-02-16,0.0036287,27.3,18.1,22.7,22.700000000000003,22.7,3.4586714753446404,12.241440873501096,,21.6832,-157.9604,Kahuku Farm,
2000-02-17,0.176189,27.4,18.3,22.8,22.85,22.8,3.4661884904137237,12.304886441894592,,21.6832,-157.9604,Kahuku Farm,
2000-02-18,0.359252,28.1,19.2,23.7,23.65,23.7,3.5220158475425363,12.36859501710325,,21.6832,-157.9604,Kahuku Farm,
2000-02-19,0.895181,27.9,19.0,23.4,23.45,23.4,3.514630179432496,12.432531794082575,,21.6832,-157.9604,Kahuku Farm,
2000-02-20,0.195285,27.4,17.6,22.5,22.5,22.5,3.6261013937242947,12.496662006495159,,21.6832,-157.9604,Kahuku Farm,
2000-02-21,0.696348,27.8,19.4,23.6,23.6,23.6,3.466493100853988,12.560950958817573,,21.6832,-157.9604,Kahuku Farm,
2000-02-22,0.313039,27.2,20.6,23.9,23.9,23.9,3.1108550009924554,12.625364058556043,,21.6832,-157.9604,Kahuku Farm,
2000-02-23,0.0392359,27.3,20.2,23.8,23.75,23.8,3.2352467245215273,12.6898668485207,,21.6832,-157.9604,Kahuku Farm,
2000-02-24,0.0436667,27.2,20.6,23.9,23.9,23.9,3.1426552718533114,12.7544250391067,,21.6832,-157.9604,Kahuku Farm,
2000-02-25,0.657546,27.2,19.9,23.6,23.549999999999997,23.6,3.297948796497327,12.819004540530061,,21.6832,-157.9604,Kahuku Farm,
2000-02-26,1.05507,27.4,20.2,23.8,23.799999999999997,23.8,3.3076815187431996,12.883571494965055,,21.6832,-157.9604,Kahuku Farm,
2000-02-27,0.992216,27.6,20.5,24.0,24.05,24.0,3.3169511766196718,12.948092308529617,,21.6832,-157.9604,Kahuku Farm,
2000-02-28,0.137744,28.1,20.1,24.1,24.1,24.1,3.546898161357351,13.012533683064644,,21.6832,-157.9604,Kahuku Farm,
2000-02-29,0.307478,28.2,20.3,24.2,24.25,24.2,3.5505385652043877,13.076862647652858,,21.6832,-157.9604,Kahuku Farm,
2000-03-01,0.282805,28.1,20.2,24.2,24.15,24.2,3.567965341647743,13.141046589822764,,21.6832,-157.9604,Kahuku Farm,
2000-03-02,0.0130029,27.8,19.9,23.8,23.85,23.8,3.5511978603267025,13.205053286383134,,21.6832,-157.9604,Kahuku Farm,
2000-03-03,0.0833816,27.3,18.0,22.6,22.65,22.6,3.7599666298538255,13.268850933833713,,21.6832,-157.9604,Kahuku Farm,
2000-03-04,0.206642,27.8,19.2,23.5,23.5,23.5,3.713947109413991,13.33240817829808,,21.6832,-157.9604,Kahuku Farm,
2000-03-05,0.0417409,27.5,18.6,23.0,23.05,23.0,3.7501464276089487,13.39569414492507,,21.6832,-157.9604,Kahuku Farm,
2000-03-06,0.115344,27.8,20.5,24.2,24.15,24.2,3.512699300634482,13.458678466705724,,21.6832,-157.9604,Kahuku Farm,
2000-03-07,0.662256,28.6,19.8,24.2,24.200000000000003,24.2,3.8746985204955995,13.521331312653524,,21.6832,-157.9604,Kahuku Farm,
2000-03-08,0.0842008,27.9,18.1,23.0,23.0,23.0,3.990402187601124,13.583623415296529,,21.6832,-157.9604,Kahuku Farm,
2000-03-09,0.00190007,27.3,17.1,22.2,22.200000000000003,22.2,4.009389028292925,13.64552609743105,,21.6832,-157.9604,Kahuku Farm,
2000-03-10,0.00254125,27.4,17.0,22.2,22.2,22.2,4.066748056020068,13.707011298087734,0.627003,21.6832,-157.9604,Kahuku Farm,
2000-03-11,0.0538753,27.1,17.1,22.1,22.1,22.1,3.9955191507445975,13.768051597662168,0.604966,21.6832,-157.9604,Kahuku Farm,
2000-03-12,0.0795238,28.4,18.8,23.6,23.6,23.6,4.079835419116616,13.828620242163597,0.627138,21.6832,-157.9604,Kahuku Farm,
2000-03-13,0.0740363,28.2,18.9,23.6,23.549999999999997,23.6,4.033025540376266,13.888691166536928,0.599746,21.6832,-157.9604,Kahuku Farm,
2000-03-14,0.132963,28.4,18.7,23.6,23.549999999999997,23.6,4.136503776007384,13.948239017014924,0.592641,21.6832,-157.9604,Kahuku Farm,
2000-03-15,0.120623,28.5,18.7,23.6,23.6,23.6,4.175358393375078,14.007239172459238,0.592641,21.6832,-157.9604,Kahuku Farm,
2000-03-16,0.00609995,28.6,19.7,24.2,24.15,24.2,4.053521536385821,14.06566776465093,0.587195,21.6832,-157.9604,Kahuku Farm,
2000-03-17,0.190646,28.9,20.3,24.6,24.6,24.6,4.0391065022884165,14.12350169749325,0.592693,21.6832,-157.9604,Kahuku Farm,
2000-03-18,1.94344,28.7,21.4,25.0,25.049999999999997,25.0,3.771649059136243,14.18071866509142,0.587483,21.6832,-157.9604,Kahuku Farm,
2000-03-19,0.203015,28.2,21.6,24.9,24.9,24.9,3.5921563296189176,14.237297168676609,0.567106,21.6832,-157.9604,Kahuku Farm,
2000-03-20,0.379364,28.3,21.5,24.9,24.9,24.9,3.6604977177669027,14.293216532343536,0.573467,21.6832,-157.9604,Kahuku Farm,
2000-03-21,1.61728,28.2,21.0,24.6,24.6,24.6,3.7546126486717917,14.348456917573593,0.573478,21.6832,-157.9604,Kahuku Farm,
2000-03-22,0.856055,27.8,20.5,24.2,24.15,24.2,3.7591659405181606,14.4029993365179,0.565865,21.6832,-157.9604,Kahuku Farm,
2000-03-23,3.47809,27.2,19.5,23.4,23.35,23.4,3.801398145392678,14.456825664017234,0.562829,21.6832,-157.9604,Kahuku Farm,
2000-03-24,1.66644,27.5,19.6,23.6,23.55,23.6,3.8833514819970207,14.509918648338527,0.526375,21.6832,-157.9604,Kahuku Farm,
2000-03-25,4.58062,27.8,19.4,23.6,23.6,23.6,4.018802449442565,14.562261920610199,0.552195,21.6832,-157.9604,Kahuku Farm,
2000-03-26,4.51414,27.6,19.6,23.6,23.6,23.6,3.935840758718354,14.613840002941366,0.500554,21.6832,-157.9604,Kahuku Farm,
2000-03-27,2.52082,27.5,20.4,24.0,23.95,24.0,3.756683853906734,14.66463831521285,0.365804,21.6832,-157.9604,Kahuku Farm,
2000-03-28,1.05801,27.5,20.6,24.0,24.05,24.0,3.7160230431189434,14.71464318053052,0.336951,21.6832,-157.9604,Kahuku Farm,
2000-03-29,4.45457,27.1,20.1,23.6,23.6,23.6,3.719431638102432,14.763841829334512,0.471701,21.6832,-157.9604,Kahuku Farm,
2000-03-30,2.24366,27.0,19.2,23.1,23.1,23.1,3.891514649071581,14.812222402160636,0.526312,21.6832,-157.9604,Kahuku Farm,
2000-03-31,18.0536,26.7,18.7,22.7,22.7,22.7,3.9150747252568574,14.85977395105305,0.526312,21.6832,-157.9604,Kahuku Farm,
2000-04-01,12.8148,26.0,18.3,22.2,22.15,22.2,3.8054715483326578,14.906486439630283,0.526312,21.6832,-157.9604,Kahuku Farm,
2000-04-02,13.0059,23.7,19.9,21.8,21.799999999999997,21.8,2.6547540750664127,14.952350741809317,0.526312,21.6832,-157.9604,Kahuku Farm,
2000-04-03,3.85065,25.5,20.2,22.8,22.85,22.8,3.2240857307541075,14.997358639195447,0.500507,21.6832,-157.9604,Kahuku Farm,
2000-04-04,2.62836,25.7,20.6,23.2,23.15,23.2,3.203229166122356,15.041502817148178,0.558263,21.6832,-157.9604,Kahuku Farm,
2000-04-05,0.577551,25.4,20.2,22.8,22.799999999999997,22.8,3.212139749332574,15.084776859536328,0.536447,21.6832,-157.9604,Kahuku Farm,
2000-04-06,1.42231,25.6,19.0,22.3,22.3,22.3,3.5842807059696256,15.127175242198152,0.552914,21.6832,-157.9604,Kahuku Farm,
2000-04-07,1.75451,25.9,17.2,21.6,21.549999999999997,21.6,4.054449123961443,15.168693325124817,0.546839,21.6832,-157.9604,Kahuku Farm,
2000-04-08,2.53632,25.2,16.8,21.0,21.0,21.0,3.9337722445313292,15.209327343388281,0.442498,21.6832,-157.9604,Kahuku Farm,
2000-04-09,2.76879,24.6,17.2,20.9,20.9,20.9,3.6923098950262245,15.249074396837052,0.498069,21.6832,-157.9604,Kahuku Farm,
2000-04-10,1.7225,24.6,18.1,21.4,21.35,21.4,3.5141422394737876,15.287932438585669,0.498069,21.6832,-157.9604,Kahuku Farm,
2000-04-11,0.259268,25.0,19.0,22.0,22.0,22.0,3.4364697728906317,15.325900262326199,0.498069,21.6832,-157.9604,Kahuku Farm,
2000-04-12,0.367772,25.7,18.3,22.0,22.0,22.0,3.825622932502386,15.36297748849217,0.442498,21.6832,-157.9604,Kahuku Farm,
2000-04-13,0.667963,26.4,19.5,23.0,22.95,23.0,3.7958557863223796,15.399164549307667,0.478543,21.6832,-157.9604,Kahuku Farm,
2000-04-14,0.385778,27.3,20.3,23.8,23.8,23.8,3.9071645458414728,15.434462672756155,0.403664,21.6832,-157.9604,Kahuku Farm,
2000-04-15,0.353247,26.7,20.5,23.6,23.6,23.6,3.667606384637322,15.468873865505723,0.334209,21.6832,-157.9604,Kahuku Farm,
2000-04-16,1.6785,27.1,19.9,23.5,23.5,23.5,3.9513281594766676,15.502400894829206,0.334209,21.6832,-157.9604,Kahuku Farm,
2000-04-17,2.39042,26.9,19.3,23.1,23.1,23.1,4.0287518617620925,15.535047269559325,0.334209,21.6832,-157.9604,Kahuku Farm,
2000-04-18,0.48128,26.3,19.7,23.0,23.0,23.0,3.75283778839149,15.56681722012063,0.236222,21.6832,-157.9604,Kahuku Farm,
2000-04-19,0.134593,26.6,20.0,23.3,23.3,23.3,3.787935935094379,15.597715677681501,0.236222,21.6832,-157.9604,Kahuku Farm,
2000-04-20,0.30667,26.8,20.8,23.8,23.8,23.8,3.6626312656384683,15.627748252470733,0.236222,21.6832,-157.9604,Kahuku Farm,
2000-04-21,1.01908,27.0,20.4,23.7,23.7,23.7,3.8393196055740693,15.656921211304597,0.236222,21.6832,-157.9604,Kahuku Farm,
2000-04-22,0.651152,26.5,21.0,23.8,23.75,23.8,3.519603329688215,15.68524145437122,0.138235,21.6832,-157.9604,Kahuku Farm,
2000-04-23,0.447556,27.5,21.0,24.2,24.25,24.2,3.8697693384382648,15.71271649132008,0.125489,21.6832,-157.9604,Kahuku Farm,
2000-04-24,1.17557,28.1,20.5,24.3,24.3,24.3,4.2014929859894785,15.739354416705371,0.125489,21.6832,-157.9604,Kahuku Farm,
2000-04-25,2.40669,28.2,20.6,24.4,24.4,24.4,4.218378772371419,15.765163884832536,0.125489,21.6832,-157.9604,Kahuku Farm,
2000-04-26,1.82083,28.1,20.7,24.4,24.4,24.4,4.1691019447736295,15.790154084057814,0.125489,21.6832,-157.9604,Kahuku Farm,
2000-04-27,1.70601,27.9,20.6,24.2,24.25,24.2,4.127522818478521,15.814334710591224,0.138235,21.6832,-157.9604,Kahuku Farm,
2000-04-28,0.0273855,27.5,19.8,23.6,23.65,23.6,4.184716959907595,15.837715941853485,0.321019,21.6832,-157.9604,Kahuku Farm,
2000-04-29,0.00861897,27.6,19.8,23.7,23.700000000000003,23.7,4.227998865996062,15.860308409437584,0.446951,21.6832,-157.9604,Kahuku Farm,
2000-04-30,0.00197843,27.9,19.4,23.6,23.65,23.6,4.409061938193476,15.882123171725874,0.292593,21.6832,-157.9604,Kahuku Farm,
2000-05-01,0.117098,28.2,19.7,24.0,23.95,24.0,4.4575613397686435,15.903171686213199,0.424327,21.6832,-157.9604,Kahuku Farm,
2000-05-02,0.192331,28.1,20.5,24.3,24.3,24.3,4.250640021357587,15.9234657815865,0.424327,21.6832,-157.9604,Kahuku Farm,
2000-05-03,0.0850865,28.5,21.5,25.0,25.0,25.0,4.152323214305354,15.943017629610969,0.424327,21.6832,-157.9604,Kahuku Farm,
2000-05-04,0.0265578,28.7,20.7,24.7,24.7,24.7,4.413109515669135,15.961839716872253,0.454847,21.6832,-157.9604,Kahuku Farm,
2000-05-05,0.145441,28.4,20.4,24.4,24.4,24.4,4.386928495522079,15.979944816423655,0.473132,21.6832,-157.9604,Kahuku Farm,
2000-05-06,0.127321,28.3,20.6,24.4,24.450000000000003,24.4,4.308574299298366,15.997345959386632,0.529099,21.6832,-157.9604,Kahuku Farm,
2000-05-07,0.18699,28.6,20.4,24.5,24.5,24.5,4.461454656908081,16.01405640655192,0.491418,21.6832,-157.9604,Kahuku Farm,
2000-05-08,0.579298,28.5,21.3,24.9,24.9,24.9,4.224330702172721,16.03008962002787,0.503167,21.6832,-157.9604,Kahuku Farm,
2000-05-09,0.267768,28.9,20.6,24.8,24.75,24.8,4.529274401833349,16.045459234981426,0.491234,21.6832,-157.9604,Kahuku Farm,
2000-05-10,1.07585,28.8,21.0,24.9,24.9,24.9,4.405075888979072,16.06017903151609,0.491234,21.6832,-157.9604,Kahuku Farm,
2000-05-11,2.68149,28.7,21.2,25.0,24.95,25.0,4.333445150805914,16.074262906730162,0.446469,21.6832,-157.9604,Kahuku Farm,
2000-05-12,2.58624,28.7,21.2,25.0,24.95,25.0,4.337074342396736,16.087724846997002,0.401704,21.6832,-157.9604,Kahuku Farm,
2000-05-13,1.34165,28.4,21.3,24.8,24.85,24.8,4.203471439651677,16.100578900508026,0.342938,21.6832,-157.9604,Kahuku Farm,
2000-05-14,0.0171236,28.3,21.1,24.7,24.700000000000003,24.7,4.226249048166411,16.112839150117438,0.284173,21.6832,-157.9604,Kahuku Farm,
2000-05-15,0.338545,28.2,18.8,23.5,23.5,23.5,4.696005547802555,16.124519686526558,0.284173,21.6832,-157.9604,Kahuku Farm,
2000-05-16,0.762631,28.1,19.0,23.6,23.55,23.6,4.634841887925624,16.135634581843693,0.401704,21.6832,-157.9604,Kahuku Farm,
2000-05-17,0.198938,27.9,19.4,23.6,23.65,23.6,4.4823721411173505,16.14619786355437,0.444574,21.6832,-157.9604,Kahuku Farm,
2000-05-18,0.0350847,27.9,18.8,23.3,23.35,23.3,4.6071272335207,16.156223488934756,0.444574,21.6832,-157.9604,Kahuku Farm,
2000-05-19,0.160069,28.5,20.9,24.7,24.7,24.7,4.356309802793667,16.165725319939813,0.487361,21.6832,-157.9604,Kahuku Farm,
2000-05-20,0.128974,28.7,21.7,25.2,25.2,25.2,4.232354190104178,16.174717098595753,0.487361,21.6832,-157.9604,Kahuku Farm,
2000-05-21,0.0402842,28.8,21.2,25.0,25.0,25.0,4.391805881091653,16.18321242292497,0.462449,21.6832,-157.9604,Kahuku Farm,
2000-05-22,0.0120054,29.0,20.7,24.8,24.85,24.8,4.570420740235506,16.19122472342993,0.446246,21.6832,-157.9604,Kahuku Farm,
2000-05-23,0.0365079,28.8,19.3,24.0,24.05,24.0,4.800073478624306,16.198767240160556,0.487361,21.6832,-157.9604,Kahuku Farm,
2000-05-24,2.8817,28.8,19.8,24.3,24.3,24.3,4.707638238082853,16.20585300038849,0.471241,21.6832,-157.9604,Kahuku Farm,
2000-05-25,0.00440863,28.8,19.8,24.3,24.3,24.3,4.709567613554217,16.212494796909418,0.471241,21.6832,-157.9604,Kahuku Farm,
2000-05-26,0.521016,28.8,20.3,24.6,24.55,24.6,4.611257074135418,16.218705166993622,0.446445,21.6832,-157.9604,Kahuku Farm,
2000-05-27,0.203093,28.9,21.2,25.0,25.049999999999997,25.0,4.431882036743681,16.22449637200276,0.446445,21.6832,-157.9604,Kahuku Farm,
2000-05-28,0.335307,28.7,21.7,25.2,25.2,25.2,4.246788478752968,16.22988037768982,0.466992,21.6832,-157.9604,Kahuku Farm,
2000-05-29,0.172974,29.0,21.8,25.4,25.4,25.4,4.32839229494856,16.234868835197428,0.466992,21.6832,-157.9604,Kahuku Farm,
2000-05-30,0.268862,28.9,21.6,25.2,25.25,25.2,4.339399702099395,16.239473062768287,0.497627,21.6832,-157.9604,Kahuku Farm,
2000-05-31,0.298138,28.8,21.1,25.0,24.950000000000003,25.0,4.437128798456911,16.24370402818027,0.497627,21.6832,-157.9604,Kahuku Farm,
2000-06-01,0.318637,28.7,21.2,25.0,24.95,25.0,4.380167472850981,16.247572331917105,0.466992,21.6832,-157.9604,Kahuku Farm,
2000-06-02,0.00645282,28.9,21.3,25.1,25.1,25.1,4.420530297363034,16.251088191084573,0.470821,21.6832,-157.9604,Kahuku Farm,
2000-06-03,0.0658282,29.0,20.2,24.6,24.6,24.6,4.702212688934768,16.254261424080866,0.470821,21.6832,-157.9604,Kahuku Farm,
2000-06-04,0.114013,29.6,20.6,25.1,25.1,25.1,4.812264596078775,16.257101436028428,0.470847,21.6832,-157.9604,Kahuku Farm,
2000-06-05,0.583981,30.0,21.6,25.8,25.8,25.8,4.725679730687326,16.259617204973953,0.469788,21.6832,-157.9604,Kahuku Farm,
2000-06-06,4.35913,29.9,21.8,25.8,25.85,25.8,4.641153275804276,16.261817268861805,0.46982,21.6832,-157.9604,Kahuku Farm,
2000-06-07,3.42658,29.5,21.6,25.6,25.55,25.6,4.5630026948930515,16.263709713285483,0.46982,21.6832,-157.9604,Kahuku Farm,
2000-06-08,2.67005,29.5,21.7,25.6,25.6,25.6,4.534474901924419,16.265302160020912,0.458559,21.6832,-157.9604,Kahuku Farm,
2000-06-09,0.969043,29.0,21.7,25.4,25.35,25.4,4.366865815379801,16.266601756344468,0.408221,21.6832,-157.9604,Kahuku Farm,
2000-06-10,0.344131,29.0,21.9,25.4,25.45,25.4,4.306898601397951,16.267615165138064,0.464503,21.6832,-157.9604,Kahuku Farm,
2000-06-11,0.157303,29.3,21.5,25.4,25.4,25.4,4.514424071056493,16.26834855578303,0.46993,21.6832,-157.9604,Kahuku Farm,
2000-06-12,0.104871,30.2,22.2,26.2,26.2,26.2,4.656731833165837,16.268807595844002,0.487084,21.6832,-157.9604,Kahuku Farm,
2000-06-13,0.695608,29.9,21.7,25.8,25.799999999999997,25.8,4.67177633479055,16.268997443543476,0.478628,21.6832,-157.9604,Kahuku Farm,
2000-06-14,0.190234,29.9,21.6,25.8,25.75,25.8,4.700154870668392,16.268922741027446,0.487207,21.6832,-157.9604,Kahuku Farm,
2000-06-15,0.16846,29.0,21.9,25.4,25.45,25.4,4.307156058596045,16.26858760842213,0.478628,21.6832,-157.9604,Kahuku Farm,
2000-06-16,1.19272,29.3,22.3,25.8,25.8,25.8,4.316158578764514,16.267995638681537,0.47005,21.6832,-157.9604,Kahuku Farm,
2000-06-17,0.878242,29.2,22.7,26.0,25.95,26.0,4.178015947257107,16.267149893225387,0.478628,21.6832,-157.9604,Kahuku Farm,
2000-06-18,2.4223,29.4,21.4,25.4,25.4,25.4,4.571289822082317,16.26605289836681,0.47272,21.6832,-157.9604,Kahuku Farm,
2000-06-19,0.221352,29.3,21.1,25.2,25.200000000000003,25.2,4.606270652030285,16.26470664252902,0.47272,21.6832,-157.9604,Kahuku Farm,
2000-06-20,0.521636,29.3,20.9,25.1,25.1,25.1,4.650808306476146,16.263112574250172,0.460568,21.6832,-157.9604,Kahuku Farm,
2000-06-21,0.183917,30.0,21.8,25.9,25.9,25.9,4.680267790540557,16.261271600975384,0.452715,21.6832,-157.9604,Kahuku Farm,
2000-06-22,0.846441,29.9,21.8,25.8,25.85,25.8,4.640401761208296,16.259184088635152,0.462289,21.6832,-157.9604,Kahuku Farm,
2000-06-23,1.86175,29.6,20.7,25.2,25.15,25.2,4.796535794813137,16.256849862008924,0.443125,21.6832,-157.9604,Kahuku Farm,
2000-06-24,0.440027,28.8,21.6,25.2,25.200000000000003,25.2,4.3135015797461405,16.254268205873103,0.421542,21.6832,-157.9604,Kahuku Farm,
2000-06-25,0.223433,29.2,21.8,25.5,25.5,25.5,4.402743494297014,16.251437866932175,0.433126,21.6832,-157.9604,Kahuku Farm,
2000-06-26,3.07919,29.7,21.0,25.4,25.35,25.4,4.76190430104572,16.248357056532143,0.411835,21.6832,-157.9604,Kahuku Farm,
2000-06-27,0.0801477,30.2,22.0,26.1,26.1,26.1,4.696989887469513,16.245023454154943,0.396804,21.6832,-157.9604,Kahuku Farm,
2000-06-28,0.164409,29.9,21.5,25.7,25.7,25.7,4.709568448622425,16.24143421169284,0.381707,21.6832,-157.9604,Kahuku Farm,
2000-06-29,0.094393,29.7,21.4,25.6,25.549999999999997,25.6,4.6695827382109565,16.237585958501388,0.393578,21.6832,-157.9604,Kahuku Farm,
2000-06-30,1.06864,29.8,21.6,25.7,25.700000000000003,25.7,4.650884030377625,16.233474807229648,0.361573,21.6832,-157.9604,Kahuku Farm,
2000-07-01,10.966,29.4,22.4,25.9,25.9,25.9,4.315713755315302,16.229096360426038,0.393578,21.6832,-157.9604,Kahuku Farm,
2000-07-02,0.499601,29.6,22.9,26.2,26.25,26.2,4.249988771158338,16.224445717917938,0.393578,21.6832,-157.9604,Kahuku Farm,
2000-07-03,1.10497,28.9,21.8,25.3,25.35,25.3,4.28422440433707,16.21951748496318,0.393578,21.6832,-157.9604,Kahuku Farm,
2000-07-04,0.360282,29.5,22.1,25.8,25.8,25.8,4.4231181885507835,16.21430578117078,0.423635,21.6832,-157.9604,Kahuku Farm,
2000-07-05,3.29306,29.2,21.7,25.4,25.45,25.4,4.410554490309213,16.208804250188248,0.423635,21.6832,-157.9604,Kahuku Farm,
